name,position,team,GW,opponent_team,was_home,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,transfers_in,transfers_out,selected,value,season,season_year,form_last3,form_last5,minutes_reliability_season,cumulative_points_season,avg_points_per_game_season,goals_per_game_season,assists_per_game_season,clean_sheet_rate_season,saves_per_game_season,points_per_million
Alisson Ramses Becker,GK,Liverpool,12,Man City,True,2,90,0,0,0,1,0,0,0,0,0,2,0,18,24.6,0.0,0.0,2.5,27618,15932,522736,5.9,2019-20,2020,2.3,2.1413,0.8,10,2.0,0.0,0.0,0.0,1.8,0.339
Alisson Ramses Becker,GK,Liverpool,13,Crystal Palace,False,3,90,0,0,0,1,0,0,0,0,0,5,0,20,24.8,0.0,0.0,2.5,93630,14077,617977,6.0,2019-20,2020,2.2,2.12,0.8333,13,2.1667,0.0,0.0,0.0,2.3333,0.5
Alisson Ramses Becker,GK,Liverpool,14,Brighton,True,-1,75,0,0,0,1,0,0,0,0,1,2,0,7,12.2,0.0,0.0,1.2,17958,16375,620937,6.0,2019-20,2020,2.5,2.47,0.8571,12,1.7143,0.0,0.0,0.0,2.2857,-0.1667
Alisson Ramses Becker,GK,Liverpool,16,Bournemouth,False,6,90,0,0,1,0,0,0,0,0,0,0,0,20,4.2,0.0,0.0,0.4,9865,17385,518782,6.0,2019-20,2020,0.8,1.28,0.875,18,2.25,0.0,0.0,0.125,2.0,1.0
Alisson Ramses Becker,GK,Liverpool,17,Watford,True,6,90,0,0,1,0,0,0,0,0,0,2,0,25,20.8,0.0,0.0,2.1,32773,8323,552629,6.0,2019-20,2020,3.3,2.85,0.8889,24,2.6667,0.0,0.0,0.2222,2.0,1.0
Alisson Ramses Becker,GK,Liverpool,19,Leicester,False,6,90,0,0,1,0,0,0,0,0,0,0,0,20,3.6,0.0,0.0,0.4,10111,7917,551689,6.0,2019-20,2020,4.6,3.92,0.9,30,3.0,0.0,0.0,0.3,1.8,1.0
Alisson Ramses Becker,GK,Liverpool,20,Wolves,True,6,90,0,0,1,0,0,0,0,0,0,2,0,24,16.8,0.0,0.0,1.7,38182,5694,590094,6.0,2019-20,2020,6.0,4.92,0.9091,36,3.2727,0.0,0.0,0.3636,1.8182,1.0
Alisson Ramses Becker,GK,Liverpool,21,Sheffield Utd,True,6,90,0,0,1,0,0,0,0,0,0,2,0,25,0.0,0.0,0.0,0.0,34721,10853,620105,6.0,2019-20,2020,6.0,5.44,0.9167,42,3.5,0.0,0.0,0.4167,1.8333,1.0
Alisson Ramses Becker,GK,Liverpool,22,Spurs,False,9,90,0,0,1,0,0,0,0,0,0,4,2,30,24.8,0.0,0.0,2.5,34793,16687,646893,6.0,2019-20,2020,6.0,6.0,0.9231,51,3.9231,0.0,0.0,0.4615,2.0,1.5
Alisson Ramses Becker,GK,Liverpool,23,Man Utd,True,13,90,0,1,1,0,0,0,0,0,0,4,3,44,43.2,10.0,0.0,5.3,47256,12301,689116,6.1,2019-20,2020,7.5,7.05,0.9286,64,4.5714,0.0,0.0714,0.5,2.1429,2.1311
Alisson Ramses Becker,GK,Liverpool,24,Wolves,False,2,90,0,0,0,1,0,0,0,0,0,2,0,14,20.8,0.0,0.0,2.1,95778,12534,783914,6.1,2019-20,2020,10.4,9.2,0.9333,66,4.4,0.0,0.0667,0.4667,2.1333,0.3279
