team,season,GW,goals_scored_for,goals_conceded,was_home,opponent,clean_sheet,win,draw,points_earned,goals_scored_last5,goals_conceded_last5,clean_sheet_rate_last5,wins_last5,form_points_last5,goals_scored_last3,goals_conceded_last3,home_goals_scored_season,away_goals_scored_season,home_goals_conceded_season,away_goals_conceded_season,attacking_strength,defensive_strength
Luton,2023-24,24,1,3,True,Sheffield Utd,0,0,0,0,2.2,2.0,0.2,1.0,4.0,2.6666666666666665,1.6666666666666667,1.4,0.9090909090909091,1.5,2.272727272727273,0.8888888888888891,0.5
Luton,2023-24,25,1,4,True,Man Utd,0,0,0,0,2.2,2.2,0.2,1.0,4.0,3.0,2.3333333333333335,1.3636363636363635,0.9090909090909091,1.6363636363636365,2.272727272727273,0.7500000000000001,0.36363636363636365
Luton,2023-24,27,2,3,True,Aston Villa,0,0,0,0,2.0,2.4,0.2,1.0,4.0,2.0,3.6666666666666665,1.3333333333333333,0.9090909090909091,1.8333333333333333,2.272727272727273,0.5,0.3076923076923078
Luton,2023-24,28,0,3,False,Crystal Palace,0,0,0,0,2.4,2.8,0.2,1.0,4.0,1.3333333333333333,3.3333333333333335,1.3846153846153846,0.9090909090909091,1.9230769230769231,2.272727272727273,0.5499999999999999,0.2500000000000001
Luton,2023-24,29,0,1,True,Nott'm Forest,0,0,0,0,1.6,3.4,0.0,0.0,1.0,1.0,3.3333333333333335,1.3846153846153846,0.8333333333333334,1.9230769230769231,2.3333333333333335,0.7500000000000001,0.0
Luton,2023-24,30,1,2,False,Spurs,0,0,0,0,0.8,2.8,0.0,0.0,0.0,0.6666666666666666,2.3333333333333335,1.2857142857142858,0.8333333333333334,1.8571428571428572,2.3333333333333335,0.10526315789473684,0.07692307692307698
Luton,2023-24,31,0,2,False,Arsenal,0,0,0,0,0.8,2.6,0.0,0.0,0.0,0.3333333333333333,2.0,1.2857142857142858,0.8461538461538461,1.8571428571428572,2.3076923076923075,0.15384615384615385,0.2666666666666666
Luton,2023-24,32,2,1,True,Bournemouth,0,1,0,3,0.6,2.2,0.0,0.0,0.0,0.3333333333333333,1.6666666666666667,1.2857142857142858,0.7857142857142857,1.8571428571428572,2.2857142857142856,0.11111111111111106,0.3076923076923076
Luton,2023-24,33,1,5,False,Man City,0,0,0,0,0.6,1.8,0.0,1.0,3.0,1.0,1.6666666666666667,1.3333333333333333,0.7857142857142857,1.8,2.2857142857142856,0.18181818181818182,0.4666666666666667
Luton,2023-24,34,1,5,True,Brentford,0,0,0,0,0.8,2.2,0.0,1.0,3.0,1.0,2.6666666666666665,1.3333333333333333,0.8,1.8,2.466666666666667,0.21428571428571433,0.11111111111111094
Luton,2023-24,35,1,2,False,Wolves,0,0,0,0,1.0,3.0,0.0,1.0,3.0,1.3333333333333333,3.6666666666666665,1.3125,0.8,2.0,2.466666666666667,0.26666666666666666,0.0
Luton,2023-24,36,1,1,True,Everton,0,0,1,1,1.0,3.0,0.0,1.0,3.0,1.0,4.0,1.3125,0.8125,2.0,2.4375,0.29411764705882354,0.08333333333333337
Luton,2023-24,37,1,3,False,West Ham,0,0,0,0,1.2,2.8,0.0,1.0,4.0,1.0,2.6666666666666665,1.2941176470588236,0.8125,1.9411764705882353,2.4375,0.3125,0.16666666666666685
Luton,2023-24,38,2,4,True,Fulham,0,0,0,0,1.0,3.2,0.0,0.0,1.0,1.0,2.0,1.2941176470588236,0.8235294117647058,1.9411764705882353,2.4705882352941178,0.21428571428571425,0.0
Man City,2019-20,1,4,0,False,West Ham,1,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
Man City,2019-20,2,2,2,True,Spurs,0,0,1,1,4.0,0.0,1.0,1.0,3.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0
Man City,2019-20,3,3,1,False,Bournemouth,0,1,0,3,3.0,1.0,0.5,1.0,4.0,3.0,1.0,2.0,4.0,2.0,0.0,1.0,0.6666666666666667
Man City,2019-20,4,3,0,True,Brighton,1,1,0,3,3.0,1.0,0.3333333333333333,2.0,7.0,3.0,1.0,2.0,3.5,2.0,0.5,1.0,0.8333333333333333
Man City,2019-20,5,2,3,False,Norwich,0,0,0,0,3.0,0.75,0.5,3.0,10.0,2.6666666666666665,1.0,2.5,3.5,1.0,0.5,1.0,0.875
Man City,2019-20,6,8,0,True,Watford,1,1,0,3,2.8,1.2,0.4,3.0,10.0,2.6666666666666665,1.3333333333333333,2.5,3.0,1.0,1.3333333333333333,1.0,0.75
Man City,2019-20,7,3,1,False,Everton,0,1,0,3,3.6,1.2,0.4,3.0,10.0,4.333333333333333,1.0,4.333333333333333,3.0,0.6666666666666666,1.3333333333333333,1.0,0.6923076923076923
Man City,2019-20,8,0,2,True,Wolves,0,0,0,0,3.8,1.0,0.4,4.0,12.0,4.333333333333333,1.3333333333333333,4.333333333333333,3.0,0.6666666666666666,1.25,1.0,0.8461538461538461
Man City,2019-20,9,2,0,False,Crystal Palace,1,1,0,3,3.2,1.2,0.4,3.0,9.0,3.6666666666666665,1.0,3.25,3.0,1.0,1.25,1.0,0.7
Man City,2019-20,10,3,0,True,Aston Villa,1,1,0,3,3.0,1.2,0.4,3.0,9.0,1.6666666666666667,1.0,3.25,2.8,1.0,1.0,1.0,0.6363636363636365
Man City,2019-20,11,2,1,True,Southampton,0,1,0,3,3.2,0.6,0.6,4.0,12.0,1.6666666666666667,0.6666666666666666,3.2,2.8,0.8,1.0,0.8823529411764706,0.9411764705882353
Man City,2019-20,12,1,3,False,Liverpool,0,0,0,0,2.0,0.8,0.4,4.0,12.0,2.3333333333333335,0.3333333333333333,3.0,2.8,0.8333333333333334,1.0,0.5294117647058824,0.875
Man City,2019-20,13,2,1,True,Chelsea,0,1,0,3,1.6,1.2,0.4,3.0,9.0,2.0,1.3333333333333333,3.0,2.5,0.8333333333333334,1.3333333333333333,0.46666666666666673,0.75
Man City,2019-20,14,2,2,False,Newcastle,0,0,1,1,2.0,1.0,0.4,4.0,12.0,1.6666666666666667,1.6666666666666667,2.857142857142857,2.5,0.8571428571428571,1.3333333333333333,0.5333333333333333,0.7333333333333334
Man City,2019-20,15,3,1,False,Burnley,0,1,0,3,2.0,1.4,0.2,3.0,10.0,1.6666666666666667,2.0,2.857142857142857,2.4285714285714284,0.8571428571428571,1.4285714285714286,0.5384615384615384,0.6000000000000001
Man City,2019-20,16,1,2,True,Man Utd,0,0,0,0,2.0,1.6,0.0,3.0,10.0,2.3333333333333335,1.3333333333333333,2.857142857142857,2.5,0.8571428571428571,1.375,0.6363636363636364,0.29999999999999993
Man City,2019-20,17,3,0,False,Arsenal,1,1,0,3,1.8,1.8,0.0,2.0,7.0,2.0,1.6666666666666667,2.625,2.5,1.0,1.375,0.5384615384615384,0.22222222222222243
Man City,2019-20,18,3,1,True,Leicester,0,1,0,3,2.2,1.2,0.2,3.0,10.0,2.3333333333333335,1.0,2.625,2.5555555555555554,1.0,1.2222222222222223,0.7692307692307694,0.625
Man City,2019-20,19,2,3,False,Wolves,0,0,0,0,2.4,1.2,0.2,3.0,10.0,2.3333333333333335,1.0,2.6666666666666665,2.5555555555555554,1.0,1.2222222222222223,0.8461538461538461,0.6363636363636365
Man City,2019-20,20,2,0,True,Sheffield Utd,1,1,0,3,2.4,1.4,0.2,3.0,9.0,2.6666666666666665,1.3333333333333333,2.6666666666666665,2.5,1.0,1.4,0.7857142857142857,0.5
Man City,2019-20,21,2,1,True,Everton,0,1,0,3,2.2,1.2,0.4,3.0,9.0,2.3333333333333335,1.3333333333333333,2.6,2.5,0.9,1.4,0.7692307692307694,0.6000000000000001
Man City,2019-20,22,6,1,False,Aston Villa,0,1,0,3,2.4,1.0,0.4,4.0,12.0,2.0,1.3333333333333333,2.5454545454545454,2.5,0.9090909090909091,1.4,1.0,0.5454545454545454
Man City,2019-20,23,2,2,True,Crystal Palace,0,0,1,1,3.0,1.2,0.2,4.0,12.0,3.3333333333333335,0.6666666666666666,2.5454545454545454,2.8181818181818183,0.9090909090909091,1.3636363636363635,1.0,0.5384615384615385
Man City,2019-20,24,0,0,False,Sheffield Utd,1,0,1,1,2.8,1.4,0.2,3.0,10.0,3.3333333333333335,1.3333333333333333,2.5,2.8181818181818183,1.0,1.3636363636363635,1.0,0.36363636363636376
Man City,2019-20,25,0,2,False,Spurs,0,0,0,0,2.4,0.8,0.4,3.0,11.0,2.6666666666666665,1.0,2.5,2.5833333333333335,1.0,1.25,1.0,0.7272727272727272
Man City,2019-20,26,2,0,True,West Ham,1,1,0,3,2.0,1.2,0.2,2.0,8.0,0.6666666666666666,1.3333333333333333,2.5,2.3846153846153846,1.0,1.3076923076923077,0.8888888888888888,0.5
Man City,2019-20,27,0,0,False,Leicester,1,0,1,1,2.0,1.0,0.4,2.0,8.0,0.6666666666666666,0.6666666666666666,2.4615384615384617,2.3846153846153846,0.9230769230769231,1.3076923076923077,0.8888888888888888,0.6666666666666666
Man City,2019-20,29,0,2,False,Man Utd,0,0,0,0,0.8,0.8,0.6,1.0,6.0,0.6666666666666666,0.6666666666666666,2.4615384615384617,2.2142857142857144,0.9230769230769231,1.2142857142857142,0.36363636363636365,0.75
Man City,2019-20,39,4,0,True,Arsenal,1,1,0,3,0.4,0.8,0.6,1.0,5.0,0.6666666666666666,0.6666666666666666,2.4615384615384617,2.066666666666667,0.9230769230769231,1.2666666666666666,0.11111111111111112,0.7272727272727272
Man City,2019-20,40,1,2,False,Chelsea,0,0,0,0,1.2,0.8,0.6,2.0,7.0,1.3333333333333333,0.6666666666666666,2.5714285714285716,2.066666666666667,0.8571428571428571,1.2666666666666666,0.5555555555555556,0.8181818181818181
Man City,2019-20,41,3,0,True,Liverpool,1,1,0,3,1.4,0.8,0.6,2.0,7.0,1.6666666666666667,1.3333333333333333,2.5714285714285716,2.0,0.8571428571428571,1.3125,0.5454545454545455,0.8
Man City,2019-20,42,0,1,False,Southampton,0,0,0,0,1.6,0.8,0.6,2.0,7.0,2.6666666666666665,0.6666666666666666,2.6,2.0,0.8,1.3125,0.6666666666666667,0.7777777777777778
Man City,2019-20,43,3,0,True,Newcastle,1,1,0,3,1.6,1.0,0.4,2.0,6.0,1.3333333333333333,1.0,2.6,1.8823529411764706,0.8,1.2941176470588236,0.6153846153846154,0.75
Man City,2019-20,44,5,0,False,Brighton,1,1,0,3,2.2,0.6,0.6,3.0,9.0,2.0,0.3333333333333333,2.625,1.8823529411764706,0.75,1.2941176470588236,0.7333333333333334,1.0
Man City,2019-20,45,2,1,True,Bournemouth,0,1,0,3,2.4,0.6,0.6,3.0,9.0,2.6666666666666665,0.3333333333333333,2.625,2.0555555555555554,0.75,1.2222222222222223,0.7333333333333333,0.9090909090909092
Man City,2019-20,46,4,0,False,Watford,1,1,0,3,2.6,0.4,0.6,4.0,12.0,3.3333333333333335,0.3333333333333333,2.588235294117647,2.0555555555555554,0.7647058823529411,1.2222222222222223,0.8571428571428572,1.0
Man City,2019-20,47,5,0,True,Norwich,1,1,0,3,2.8,0.4,0.6,4.0,12.0,3.6666666666666665,0.3333333333333333,2.588235294117647,2.1578947368421053,0.7647058823529411,1.1578947368421053,1.0,1.0
Man City,2020-21,2,3,1,False,Wolves,0,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Man City,2020-21,3,2,5,True,Leicester,0,0,0,0,3.0,1.0,0.0,1.0,3.0,3.0,1.0,0.0,3.0,0.0,1.0,0.8571428571428571,0.75
Man City,2020-21,4,1,1,False,Leeds,0,0,1,1,2.5,3.0,0.0,1.0,3.0,2.5,3.0,2.0,3.0,5.0,1.0,0.75,0.18181818181818177
Man City,2020-21,5,1,0,True,Arsenal,1,1,0,3,2.0,2.3333333333333335,0.0,1.0,4.0,2.0,2.3333333333333335,2.0,2.0,5.0,1.0,0.5121951219512195,0.4444444444444443
Man City,2020-21,6,1,1,False,West Ham,0,0,1,1,1.75,1.75,0.25,2.0,7.0,1.3333333333333333,2.0,1.5,2.0,2.5,1.0,0.5535714285714286,0.5
Man City,2020-21,7,1,0,False,Sheffield Utd,1,1,0,3,1.6,1.6,0.2,2.0,8.0,1.0,0.6666666666666666,1.5,1.6666666666666667,2.5,1.0,0.4285714285714286,0.5714285714285714
Man City,2020-21,8,1,1,True,Liverpool,0,0,1,1,1.2,1.4,0.4,2.0,8.0,1.0,0.3333333333333333,1.5,1.5,2.5,0.75,0.3846153846153847,0.7142857142857144
Man City,2020-21,9,0,2,False,Spurs,0,0,0,0,1.0,0.6,0.4,2.0,9.0,1.0,0.6666666666666666,1.3333333333333333,1.5,2.0,0.75,0.30769230769230776,0.9
Man City,2020-21,10,5,0,True,Burnley,1,1,0,3,0.8,0.8,0.4,2.0,8.0,0.6666666666666666,1.0,1.3333333333333333,1.2,2.0,1.0,0.2727272727272728,0.875
Man City,2020-21,11,2,0,True,Fulham,1,1,0,3,1.6,0.8,0.4,2.0,8.0,2.0,1.0,2.25,1.2,1.5,1.0,0.7000000000000001,0.6666666666666666
Man City,2020-21,12,0,0,False,Man Utd,1,0,1,1,1.8,0.6,0.6,3.0,10.0,2.3333333333333335,0.6666666666666666,2.2,1.2,1.2,1.0,0.7777777777777776,0.8
Man City,2020-21,13,1,1,True,West Brom,0,0,1,1,1.6,0.6,0.6,2.0,8.0,2.3333333333333335,0.0,2.2,1.0,1.2,0.8333333333333334,0.875,0.8
Man City,2020-21,14,1,0,False,Southampton,1,1,0,3,1.6,0.6,0.6,2.0,8.0,1.0,0.3333333333333333,2.0,1.0,1.1666666666666667,0.8333333333333334,0.7500000000000001,1.0
Man City,2020-21,15,2,0,True,Newcastle,1,1,0,3,1.8,0.2,0.8,3.0,11.0,0.6666666666666666,0.3333333333333333,2.0,1.0,1.1666666666666667,0.7142857142857143,0.5384615384615384,1.0
Man City,2020-21,17,3,1,False,Chelsea,0,1,0,3,1.2,0.2,0.8,3.0,11.0,1.3333333333333333,0.3333333333333333,2.0,1.0,1.0,0.7142857142857143,0.3636363636363636,1.0
Man City,2020-21,18,1,0,True,Brighton,1,1,0,3,1.4,0.4,0.6,3.0,11.0,2.0,0.3333333333333333,2.0,1.25,1.0,0.75,0.46153846153846156,1.0
Man City,2020-21,19,4,0,True,Crystal Palace,1,1,0,3,1.6,0.4,0.6,4.0,13.0,2.0,0.3333333333333333,1.875,1.25,0.875,0.75,0.6363636363636365,1.0
Man City,2020-21,20,5,0,False,West Brom,1,1,0,3,2.2,0.2,0.8,5.0,15.0,2.6666666666666665,0.3333333333333333,2.111111111111111,1.25,0.7777777777777778,0.75,1.0,1.0
Man City,2020-21,21,1,0,True,Sheffield Utd,1,1,0,3,3.0,0.2,0.8,5.0,15.0,3.3333333333333335,0.0,2.111111111111111,1.6666666666666667,0.7777777777777778,0.6666666666666666,1.0,1.0
Man City,2020-21,22,2,0,False,Burnley,1,1,0,3,2.8,0.2,0.8,5.0,15.0,3.3333333333333335,0.0,2.0,1.6666666666666667,0.7,0.6666666666666666,1.0,1.0
Man City,2020-21,23,4,1,False,Liverpool,0,1,0,3,2.6,0.0,1.0,5.0,15.0,2.6666666666666665,0.0,2.0,1.7,0.7,0.6,1.0,1.0
Man City,2020-21,24,4,1,True,Spurs,0,1,0,3,3.2,0.2,0.8,5.0,15.0,2.3333333333333335,0.3333333333333333,2.0,1.9090909090909092,0.7,0.6363636363636364,1.0,1.0
Man City,2020-21,25,1,0,False,Arsenal,1,1,0,3,3.2,0.4,0.6,5.0,15.0,3.3333333333333335,0.6666666666666666,2.1818181818181817,1.9090909090909092,0.7272727272727273,0.6363636363636364,1.0,0.9411764705882353
Man City,2020-21,26,4,1,True,Wolves,0,1,0,3,2.4,0.4,0.6,5.0,15.0,3.0,0.6666666666666666,2.1818181818181817,1.8333333333333333,0.7272727272727273,0.5833333333333334,0.7692307692307692,1.0
Man City,2020-21,27,0,2,True,Southampton,0,0,0,0,3.0,0.6,0.4,5.0,15.0,3.0,0.6666666666666666,2.3333333333333335,1.8333333333333333,0.75,0.5833333333333334,1.0,0.9375
Man City,2020-21,28,3,0,False,Fulham,1,1,0,3,2.6,1.0,0.2,4.0,12.0,1.6666666666666667,1.0,2.1538461538461537,1.8333333333333333,0.8461538461538461,0.5833333333333334,1.0,0.6923076923076923
Man City,2020-21,30,2,0,False,Leicester,1,1,0,3,2.4,0.8,0.4,4.0,12.0,2.3333333333333335,1.0,2.1538461538461537,1.9230769230769231,0.8461538461538461,0.5384615384615384,1.0,0.75
Man City,2020-21,31,1,2,True,Leeds,0,0,0,0,2.0,0.6,0.6,4.0,12.0,1.6666666666666667,0.6666666666666666,2.1538461538461537,1.9285714285714286,0.8461538461538461,0.5,0.75,0.9090909090909092
Man City,2020-21,32,2,1,False,Aston Villa,0,1,0,3,2.0,1.0,0.4,3.0,9.0,2.0,0.6666666666666666,2.0714285714285716,1.9285714285714286,0.9285714285714286,0.5,0.9,0.75
Man City,2020-21,34,2,0,False,Crystal Palace,1,1,0,3,1.6,1.0,0.4,3.0,9.0,1.6666666666666667,1.0,2.0714285714285716,1.9333333333333333,0.9285714285714286,0.5333333333333333,0.6666666666666666,0.8181818181818181
Man City,2020-21,35,1,2,True,Chelsea,0,0,0,0,2.0,0.6,0.6,4.0,12.0,1.6666666666666667,1.0,2.0714285714285716,1.9375,0.9285714285714286,0.5,0.8,1.0
Man City,2020-21,36,4,3,False,Newcastle,0,1,0,3,1.6,1.0,0.4,3.0,9.0,1.6666666666666667,1.0,2.0,1.9375,1.0,0.5,0.7000000000000001,0.7777777777777777
Man City,2020-21,37,2,3,False,Brighton,0,0,0,0,2.0,1.6,0.2,3.0,9.0,2.3333333333333335,1.6666666666666667,2.0,2.0588235294117645,1.0,0.6470588235294118,0.8888888888888888,0.4545454545454545
Man City,2020-21,38,3,0,True,Everton,1,1,0,3,2.2,1.8,0.2,3.0,9.0,2.3333333333333335,2.6666666666666665,2.0,2.0555555555555554,1.0,0.7777777777777778,1.0,0.30000000000000004
Man City,2021-22,1,0,1,False,Spurs,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
Man City,2021-22,2,2,0,True,Norwich,1,1,0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8
Man City,2021-22,3,5,0,True,Arsenal,1,1,0,3,1.0,0.5,0.5,1.0,3.0,1.0,0.5,2.0,0.0,0.0,1.0,0.25,0.875
Man City,2021-22,4,1,0,False,Leicester,1,1,0,3,2.3333333333333335,0.3333333333333333,0.6666666666666666,2.0,6.0,2.3333333333333335,0.3333333333333333,3.5,0.0,0.0,1.0,0.7000000000000001,0.9
Man City,2021-22,5,0,0,True,Southampton,1,0,1,1,2.0,0.25,0.75,3.0,9.0,2.6666666666666665,0.0,3.5,0.5,0.0,0.5,0.8,1.0
Man City,2021-22,6,1,0,False,Chelsea,1,1,0,3,1.6,0.2,0.8,3.0,10.0,2.0,0.0,2.3333333333333335,0.5,0.0,0.5,0.6666666666666667,1.0
Man City,2021-22,7,2,2,False,Liverpool,0,0,1,1,1.8,0.0,1.0,4.0,13.0,0.6666666666666666,0.0,2.3333333333333335,0.6666666666666666,0.0,0.3333333333333333,0.8,1.0
Man City,2021-22,8,2,0,True,Burnley,1,1,0,3,1.8,0.4,0.8,3.0,11.0,1.0,0.6666666666666666,2.3333333333333335,1.0,0.0,0.75,0.7777777777777776,1.0
Man City,2021-22,9,3,1,False,Brighton,0,1,0,3,1.2,0.4,0.8,3.0,11.0,1.6666666666666667,0.6666666666666666,2.25,1.0,0.0,0.75,0.35714285714285715,1.0
Man City,2021-22,10,0,2,True,Crystal Palace,0,0,0,0,1.6,0.6,0.6,3.0,11.0,2.3333333333333335,1.0,2.25,1.4,0.0,0.8,0.43750000000000006,0.9
Man City,2021-22,11,1,0,False,Man Utd,1,1,0,3,1.6,1.0,0.4,3.0,10.0,1.6666666666666667,1.0,1.8,1.4,0.4,0.8,0.43750000000000006,0.7
Man City,2021-22,12,3,0,True,Everton,1,1,0,3,1.6,1.0,0.4,3.0,10.0,1.3333333333333333,1.0,1.8,1.3333333333333333,0.4,0.6666666666666666,0.4166666666666667,0.7272727272727273
Man City,2021-22,13,1,1,True,West Ham,0,0,1,1,1.8,0.6,0.6,4.0,12.0,1.3333333333333333,0.6666666666666666,2.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.46153846153846156,0.8571428571428572
Man City,2021-22,14,2,1,False,Aston Villa,0,1,0,3,1.6,0.8,0.4,3.0,10.0,1.6666666666666667,0.3333333333333333,1.8571428571428572,1.3333333333333333,0.42857142857142855,0.6666666666666666,0.4166666666666667,0.8
Man City,2021-22,15,3,1,False,Watford,0,1,0,3,1.4,0.8,0.4,3.0,10.0,2.0,0.6666666666666666,1.8571428571428572,1.4285714285714286,0.42857142857142855,0.7142857142857143,0.41666666666666663,0.8571428571428571
Man City,2021-22,16,1,0,True,Wolves,1,1,0,3,2.0,0.6,0.4,4.0,13.0,2.0,1.0,1.8571428571428572,1.625,0.42857142857142855,0.75,0.8181818181818183,1.0
Man City,2021-22,17,6,0,True,Leeds,1,1,0,3,2.0,0.6,0.4,4.0,13.0,2.0,0.6666666666666666,1.75,1.625,0.375,0.75,0.8181818181818183,0.8181818181818181
Man City,2021-22,18,4,0,False,Newcastle,1,1,0,3,2.6,0.6,0.4,4.0,13.0,3.3333333333333335,0.3333333333333333,2.2222222222222223,1.625,0.3333333333333333,0.75,1.0,0.9
Man City,2021-22,19,6,3,True,Leicester,0,1,0,3,3.2,0.4,0.6,5.0,15.0,3.6666666666666665,0.0,2.2222222222222223,1.8888888888888888,0.3333333333333333,0.6666666666666666,1.0,1.0
Man City,2021-22,20,1,0,False,Brentford,1,1,0,3,4.0,0.8,0.6,5.0,15.0,5.333333333333333,1.0,2.6,1.8888888888888888,0.6,0.6666666666666666,1.0,0.8888888888888888
Man City,2021-22,21,2,1,False,Arsenal,0,1,0,3,3.6,0.6,0.8,5.0,15.0,3.6666666666666665,1.0,2.6,1.8,0.6,0.6,1.0,0.9285714285714286
Man City,2021-22,22,1,0,True,Chelsea,1,1,0,3,3.8,0.8,0.6,5.0,15.0,3.0,1.3333333333333333,2.6,1.8181818181818181,0.6,0.6363636363636364,1.0,0.8666666666666667
Man City,2021-22,23,1,1,False,Southampton,0,0,1,1,2.8,0.8,0.6,5.0,15.0,1.3333333333333333,0.3333333333333333,2.4545454545454546,1.8181818181818181,0.5454545454545454,0.6363636363636364,1.0,0.8666666666666667
Man City,2021-22,24,2,0,True,Brentford,1,1,0,3,2.2,1.0,0.4,4.0,13.0,1.3333333333333333,0.6666666666666666,2.4545454545454546,1.75,0.5454545454545454,0.6666666666666666,1.0,0.7692307692307693
Man City,2021-22,25,4,0,False,Norwich,1,1,0,3,1.4,0.4,0.6,4.0,13.0,1.3333333333333333,0.3333333333333333,2.4166666666666665,1.75,0.5,0.6666666666666666,0.7142857142857143,1.0
Man City,2021-22,26,1,3,True,Spurs,0,0,0,0,2.0,0.4,0.6,4.0,13.0,2.3333333333333335,0.3333333333333333,2.4166666666666665,1.9230769230769231,0.5,0.6153846153846154,1.0,1.0
Man City,2021-22,27,1,0,False,Everton,1,1,0,3,1.8,0.8,0.6,3.0,10.0,2.3333333333333335,1.0,2.3076923076923075,1.9230769230769231,0.6923076923076923,0.6153846153846154,1.0,0.8999999999999999
Man City,2021-22,28,4,1,True,Man Utd,0,1,0,3,1.8,0.8,0.6,3.0,10.0,2.0,1.0,2.3076923076923075,1.8571428571428572,0.6923076923076923,0.5714285714285714,0.8,0.8461538461538461
Man City,2021-22,29,0,0,False,Crystal Palace,1,0,1,1,2.4,0.8,0.6,4.0,12.0,2.0,1.3333333333333333,2.4285714285714284,1.8571428571428572,0.7142857142857143,0.5714285714285714,1.0,0.8571428571428572
Man City,2021-22,31,2,0,False,Burnley,1,1,0,3,2.0,0.8,0.6,3.0,10.0,1.6666666666666667,0.3333333333333333,2.4285714285714284,1.7333333333333334,0.7142857142857143,0.5333333333333333,0.6363636363636364,0.7692307692307692
Man City,2021-22,32,2,2,True,Liverpool,0,0,1,1,1.6,0.8,0.6,3.0,10.0,2.0,0.3333333333333333,2.4285714285714284,1.75,0.7142857142857143,0.5,0.5000000000000001,0.7272727272727272
Man City,2021-22,33,3,0,True,Brighton,1,1,0,3,1.8,0.6,0.6,3.0,11.0,1.3333333333333333,0.6666666666666666,2.4,1.75,0.8,0.5,0.5384615384615384,1.0
Man City,2021-22,34,5,1,True,Watford,0,1,0,3,2.2,0.6,0.6,3.0,11.0,2.3333333333333335,0.6666666666666666,2.4375,1.75,0.75,0.5,0.7272727272727274,0.9090909090909092
Man City,2021-22,35,3,0,False,Leeds,1,1,0,3,2.4,0.6,0.6,3.0,11.0,3.3333333333333335,1.0,2.588235294117647,1.75,0.7647058823529411,0.5,0.9090909090909091,0.9090909090909092
Man City,2021-22,36,4,1,True,Newcastle,0,1,0,3,3.0,0.6,0.6,4.0,13.0,3.6666666666666665,0.3333333333333333,2.588235294117647,1.8235294117647058,0.7647058823529411,0.47058823529411764,1.0,0.9166666666666667
Man City,2021-22,37,1,2,False,West Ham,0,0,0,0,3.4,0.8,0.4,4.0,13.0,4.0,0.6666666666666666,2.6666666666666665,1.8235294117647058,0.7777777777777778,0.47058823529411764,1.0,0.8999999999999999
Man City,2021-22,38,1,2,True,Aston Villa,0,0,0,0,3.2,0.8,0.4,4.0,12.0,2.6666666666666665,1.0,2.6666666666666665,1.7777777777777777,0.7777777777777778,0.5555555555555556,1.0,0.8461538461538461
Man City,2022-23,1,2,0,False,West Ham,1,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
Man City,2022-23,2,3,0,True,Bournemouth,1,1,0,3,2.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.6666666666666666,1.0
Man City,2022-23,3,3,3,False,Newcastle,0,0,1,1,2.5,0.0,1.0,2.0,6.0,2.5,0.0,3.0,2.0,0.0,0.0,0.8333333333333334,1.0
Man City,2022-23,4,4,2,True,Crystal Palace,0,1,0,3,2.6666666666666665,1.0,0.6666666666666666,2.0,7.0,2.6666666666666665,1.0,3.0,2.5,0.0,1.5,1.0,0.7142857142857142
Man City,2022-23,5,6,0,True,Nott'm Forest,1,1,0,3,3.0,1.25,0.5,3.0,10.0,3.3333333333333335,1.6666666666666667,3.5,2.5,1.0,1.5,1.0,0.7333333333333334
Man City,2022-23,6,1,1,False,Aston Villa,0,0,1,1,3.6,1.0,0.6,4.0,13.0,4.333333333333333,1.6666666666666667,4.333333333333333,2.5,0.6666666666666666,1.5,1.0,0.8461538461538461
Man City,2022-23,8,3,0,False,Wolves,1,1,0,3,3.4,1.2,0.4,3.0,11.0,3.6666666666666665,1.0,4.333333333333333,2.0,0.6666666666666666,1.3333333333333333,1.0,0.75
Man City,2022-23,9,6,3,True,Man Utd,0,1,0,3,3.4,1.2,0.4,3.0,11.0,3.3333333333333335,0.3333333333333333,4.333333333333333,2.25,0.6666666666666666,1.0,1.0,0.7692307692307693
Man City,2022-23,10,4,0,True,Southampton,1,1,0,3,4.0,1.2,0.4,4.0,13.0,3.3333333333333335,1.3333333333333333,4.75,2.25,1.25,1.0,1.0,0.8
Man City,2022-23,11,0,1,False,Liverpool,0,0,0,0,4.0,0.8,0.6,4.0,13.0,4.333333333333333,1.0,4.6,2.25,1.0,1.0,1.0,1.0
Man City,2022-23,13,3,1,True,Brighton,0,1,0,3,2.8,1.0,0.4,3.0,10.0,3.3333333333333335,1.3333333333333333,4.6,1.8,1.0,1.0,1.0,0.6666666666666667
