Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Unnamed: 24_level_0_Matches,league_tag,season_tag,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_CS,Performance_CS%,Penalty Kicks_Save%
107,Cristian Cásseres Jr.,ve VEN,MF,Toulouse,24,2000,32,31,2696,30.0,1,3,4,1,0,0,11,0,0.03,0.10,0.13,0.03,0.13,Matches,Ligue 1,2024-25,17,5,29.4,0.57,0.17,0.06,0.20,,,,,,,,
108,Jean-Charles Castelletto,cm CMR,"DF,MF",Nantes,29,1995,30,30,2620,29.1,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024-25,18,6,33.3,0.62,0.21,0.00,0.00,,,,,,,,
109,Enzo Caumont,fr FRA,MF,Angers,20,2004,2,0,34,0.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024-25,0,0,,0.00,0.00,,,,,,,,,,
110,Fabien Centonze,fr FRA,DF,Nantes,28,1996,7,3,265,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024-25,0,0,,0.00,0.00,,,,,,,,,,
111,Brendan Chardonnet,fr FRA,DF,Brest,29,1994,27,27,2416,26.8,1,0,1,1,0,0,6,0,0.04,0.00,0.04,0.04,0.04,Matches,Ligue 1,2024-25,14,1,7.1,0.52,0.04,0.07,1.00,,,,,,,,
112,Jhoanner Chávez,ec ECU,MF,Lens,22,2002,10,7,596,6.6,1,0,1,1,0,0,1,0,0.15,0.00,0.15,0.15,0.15,Matches,Ligue 1,2024-25,5,3,60.0,0.76,0.45,0.20,0.33,,,,,,,,
113,Théo Chennahi,fr FRA,DF,Montpellier,19,2005,4,2,181,2.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024-25,2,0,0.0,0.99,0.00,0.00,,,,,,,,,
114,Sidiki Cherif,fr FRA,FW,Angers,17,2006,7,3,324,3.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024-25,5,3,60.0,1.39,0.83,0.00,0.00,,,,,,,,
115,Rayan Cherki,fr FRA,"MF,FW",Lyon,20,2003,30,22,2041,22.7,8,11,19,8,0,0,3,0,0.35,0.49,0.84,0.35,0.84,Matches,Ligue 1,2024-25,45,19,42.2,1.98,0.84,0.18,0.42,,,,,,,,
116,Lucas Chevalier,fr FRA,GK,Lille,22,2001,34,34,3060,34.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024-25,0,0,,0.00,0.00,,,36,1.06,127,94,74.8,11,32.4,0.0
117,Pedro Chirivella,es ESP,MF,Nantes,27,1997,30,28,2348,26.1,0,2,2,0,0,0,6,0,0.00,0.08,0.08,0.00,0.08,Matches,Ligue 1,2024-25,8,2,25.0,0.31,0.08,0.00,0.00,,,,,,,,
118,Joris Chotard,fr FRA,MF,Montpellier,22,2001,26,23,1892,21.0,1,0,1,1,0,0,5,0,0.05,0.00,0.05,0.05,0.05,Matches,Ligue 1,2024-25,19,3,15.8,0.90,0.14,0.05,0.33,,,,,,,,
119,Djaoui Cissé,fr FRA,MF,Rennes,20,2004,14,14,1121,12.5,1,0,1,1,0,0,4,0,0.08,0.00,0.08,0.08,0.08,Matches,Ligue 1,2024-25,15,7,46.7,1.20,0.56,0.07,0.14,,,,,,,,
120,Yoann Cissé,fr FRA,MF,Auxerre,19,2004,2,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024-25,0,0,,0.00,0.00,,,,,,,,,,
121,Jonathan Clauss,fr FRA,"MF,DF",Nice,31,1992,28,27,2303,25.6,3,8,11,3,0,0,7,0,0.12,0.31,0.43,0.12,0.43,Matches,Ligue 1,2024-25,26,8,30.8,1.02,0.31,0.12,0.38,,,,,,,,
122,Marcus Coco,fr FRA,DF,Nantes,28,1996,20,10,951,10.6,0,1,1,0,0,0,3,2,0.00,0.09,0.09,0.00,0.09,Matches,Ligue 1,2024-25,2,0,0.0,0.19,0.00,0.00,,,,,,,,,
123,Alois Confais,fr FRA,"DF,MF",Le Havre,27,1996,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024-25,0,0,,0.00,0.00,,,,,,,,,,
124,Francis Coquelin,fr FRA,MF,Nantes,33,1991,6,3,224,2.5,1,1,2,1,0,0,1,0,0.40,0.40,0.80,0.40,0.80,Matches,Ligue 1,2024-25,7,1,14.3,2.81,0.40,0.14,1.00,,,,,,,,
125,Derek Cornelius,ca CAN,DF,Marseille,26,1997,21,17,1420,15.8,0,0,0,0,0,0,9,2,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024-25,9,1,11.1,0.57,0.06,0.00,0.00,,,,,,,,
126,Pierre Cornud,fr FRA,"DF,MF",Saint-Étienne,27,1996,11,7,576,6.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024-25,0,0,,0.00,0.00,,,,,,,,,,
127,David Costa,pt POR,MF,Lens,23,2001,11,3,352,3.9,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024-25,9,3,33.3,2.30,0.77,0.00,0.00,,,,,,,,
128,Logan Costa,cv CPV,DF,Toulouse,23,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024-25,0,0,,0.00,0.00,,,,,,,,,,
129,Grégoire Coudert,fr FRA,GK,Brest,25,1999,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024-25,0,0,,0.00,0.00,,,5,2.50,14,9,64.3,0,0.0,
130,Lasso Coulibaly,ci CIV,MF,Auxerre,21,2002,3,0,45,0.5,1,0,1,1,0,0,0,0,2.00,0.00,2.00,2.00,2.00,Matches,Ligue 1,2024-25,3,2,66.7,6.00,4.00,0.33,0.50,,,,,,,,
131,Mamadou Coulibaly,fr FRA,MF,Monaco,20,2004,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024-25,1,0,0.0,11.25,0.00,0.00,,,,,,,,,
132,Soumaïla Coulibaly,fr FRA,DF,Brest,20,2003,7,5,438,4.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024-25,4,0,0.0,0.82,0.00,0.00,,,,,,,,,
133,Tanguy Coulibaly,fr FRA,"MF,FW",Montpellier,23,2001,25,17,1485,16.5,3,0,3,3,0,0,4,2,0.18,0.00,0.18,0.18,0.18,Matches,Ligue 1,2024-25,30,13,43.3,1.82,0.79,0.10,0.23,,,,,,,,
134,Marius Courcoul,fr FRA,MF,Angers,17,2007,8,3,309,3.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024-25,3,1,33.3,0.87,0.29,0.00,0.00,,,,,,,,
135,Nicolas Cozza,fr FRA,"DF,MF",Nantes,25,1999,27,23,2051,22.8,1,0,1,1,0,0,3,1,0.04,0.00,0.04,0.04,0.04,Matches,Ligue 1,2024-25,17,6,35.3,0.75,0.26,0.06,0.17,,,,,,,,
